name,AUC_ROC,AUC_PR,thr_bestF1,pos_bestF1,FPR_bestF1,TPR_bestF1,Precision_bestF1,Recall_bestF1,F1_bestF1
raw_score,0.9429073342116819,0.7892285196509441,133.9383544921875,233,0.10869565217391292,0.8124999999999954,0.6137339055793966,0.8124999999999954,0.699266503666988
neg_p_marg,0.94303428304787,0.7761877875290519,-0.13855421686746988,249,0.1231884057971013,0.835227272727268,0.5903614457831302,0.835227272727268,0.6917647058818645
neg_p_ccv,0.9430445761967501,0.7761877875290522,-0.185421908746072,249,0.1231884057971013,0.835227272727268,0.5903614457831302,0.835227272727268,0.6917647058818645
