name,AUC_ROC,AUC_PR,thr_bestF1,pos_bestF1,FPR_bestF1,TPR_bestF1,Precision_bestF1,Recall_bestF1,F1_bestF1
raw_score,0.9443826855511638,0.7924971566387934,131.96922302246094,274,0.14009661835748774,0.8977272727272676,0.5766423357664212,0.8977272727272676,0.7022222222217428
neg_p_marg,0.9438543039086518,0.758694483214933,-0.1686746987951807,287,0.15217391304347808,0.9147727272727221,0.5609756097560955,0.9147727272727221,0.6954643628504976
neg_p_ccv,0.9438543039086518,0.7586944832149332,-0.22757684979645476,287,0.15217391304347808,0.9147727272727221,0.5609756097560955,0.9147727272727221,0.6954643628504976
