,AUC_ROC,AUC_ROC,AUC_PR,AUC_PR,F1_bestF1,F1_bestF1
,mean,std,mean,std,mean,std
name,,,,,,
neg_p_ccv,0.9417963603425559,0.0020066777607268818,0.7606644887650573,0.019316677914627482,0.689080088774559,0.012643040972207953
neg_p_marg,0.9417737154150198,0.002036851215227945,0.7607772273188804,0.01914971924312636,0.689080088774559,0.012643040972207953
raw_score,0.9428798858146685,0.0015192616460380584,0.7947062044222031,0.008154146944780418,0.7030592686372947,0.007242007029214792
