,,FPR,FPR,TPR,TPR,Precision,Precision,Recall,Recall,F1,F1
,,mean,std,mean,std,mean,std,mean,std,mean,std
method,alpha,,,,,,,,,,
ccv_simes,0.01,0.01304347826086948,0.006122604761177095,0.42386363636363394,0.08706355140626294,0.8780840927539655,0.032841511855654495,0.42386363636363394,0.08706355140626294,0.5661839935223696,0.0781382177759319
ccv_simes,0.05,0.03743961352656994,0.009078077523172023,0.6136363636363601,0.01926798290660576,0.7791046952184819,0.035658803391758934,0.6136363636363601,0.01926798290660576,0.6857882982785471,0.0068758963241793685
ccv_simes,0.1,0.062077294685990214,0.014048131423763618,0.6659090909090871,0.019015000603047102,0.6978867447939571,0.03913937976551393,0.6659090909090871,0.019015000603047102,0.680552144818072,0.010425163714144925
marginal,0.01,0.00821256038647338,0.0070628944527600995,0.32840909090908904,0.09156369435516921,0.9096353521165395,0.06335074448017892,0.32840909090908904,0.09156369435516921,0.47406309855349554,0.08951342153157463
marginal,0.05,0.04347826086956512,0.0075422681140077325,0.6318181818181782,0.01627025120826849,0.7566147598851058,0.026883160386728274,0.6318181818181782,0.01627025120826849,0.688174727194566,0.009139295657968305
marginal,0.1,0.0838164251207728,0.01346496495861711,0.7295454545454504,0.039076701963748434,0.6508240689322411,0.024767637174071988,0.7295454545454504,0.039076701963748434,0.6868701199108391,0.010170956642208474
