name,AUC_ROC,AUC_PR,thr_bestF1,pos_bestF1,FPR_bestF1,TPR_bestF1,Precision_bestF1,Recall_bestF1,F1_bestF1
raw_score,0.940814393939394,0.7882535687160918,137.88018798828125,148,0.04227053140096613,0.6420454545454509,0.7635135135135084,0.6420454545454509,0.6975308641970303
neg_p_marg,0.938731746815986,0.7384901236558881,-0.05421686746987952,146,0.041062801932367096,0.6363636363636328,0.7671232876712276,0.6363636363636328,0.6956521739125434
neg_p_ccv,0.9388140920070267,0.7379088801867135,-0.06803663382302394,146,0.041062801932367096,0.6363636363636328,0.7671232876712276,0.6363636363636328,0.6956521739125434
